tconst,primaryTitle,startYear,region,language,directors,writers,cast_crew,categories
tt1211805,Albeli,1973,PK,,nm2967996,\N,"['G.H. Siddiqui', 'Ghulam Ali', 'Ishrat Choudhry', 'Mushtaq Changezi', 'Qurban Jilani']","['actor', 'actress', 'composer', 'director']"
tt1211809,Badal,1972,PK,,nm2967996,\N,"['Abdul Karim Baloch', 'Chakori', 'G.H. Siddiqui', 'Imdad Hussain', 'Ismail Memon', 'Syeda', 'Waseem']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1211810,Begunah,1958,PK,en,nm0047067,\N,"['Anwar Baig', 'Ashur Kazmi', 'Butt Kashar', 'Mazhar Shah', 'Nayyar Sultana', 'Sheheryar']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1211810,Begunah,1958,PK,,nm0047067,\N,"['Anwar Baig', 'Ashur Kazmi', 'Butt Kashar', 'Mazhar Shah', 'Nayyar Sultana', 'Sheheryar']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1211941,Smuggler,1980,PK,,nm2968003,\N,"['Badar Munir', 'Ishrat Choudhry', 'Javed Sajjad', 'M.A. Shad', 'Mansoor', 'Mustafa Qureshi', 'Nayyar Sultana', 'Qamar Jehan']","['actor', 'actress', 'composer', 'director']"
tt12126774,Soulfulness,2020,PK,,nm11490655,\N,"['Ali Khan', 'Cyma', 'D.S. Fuller']","['director', 'editor', 'producer']"
tt12132832,London Nahi Jaunga,2022,PK,,nm7397878,nm2258056,"['Arman Khan', 'Asad Ali Palijo', 'Asif Raza Mir', 'Gohar Rasheed', 'Humayun Saeed', 'Kaan Caliskan', 'Khalil-ur-Rehman Qamar', 'Kubra Khan', 'Mehwish Hayat', 'Mohammad Jerjees Seja', 'Mudassar Saeed Khan', 'Murtaza Mj', 'Nadeem Baig', 'Rizwan A.Q.', 'Saba Faisal', 'Salman Iqbal', 'Shahzad Nasib', 'Sohail Ahmed', 'Vasay Chaudhry']","['actor', 'actress', 'cinematographer', 'director', 'editor', 'producer', 'writer']"
tt12138574,Quaid-e-Azam Zindabad,2022,PK,,nm6567539,"nm15140636,nm6567545,nm6567539","['Abdul Rafay Chandio', 'Asad Ali Palijo', 'Asif Mumtaz', 'Fahad Mustafa', 'Fizza Ali Meerza', 'Irfan Motiwala', 'Jawed Sheikh', 'Junaid Aziz', 'Mahira Khan', 'Mehdi Ali', 'Mehmood Aslam', 'Nabeel Qureshi', 'Nayyar Ejaz', 'Qavi Khan', 'Rana Kamran', 'Saleem Mairaj', 'Shani Arshad']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt12138612,Fat Man,\N,PK,,nm6567539,\N,"['Fizza Ali Meerza', 'Nabeel Qureshi']","['director', 'producer']"
tt1215010,Ajab Khan,1961,PK,,nm1167122,\N,"['Ghulam Ahmad Chishti', 'Husna', 'Khalil Qaiser', 'Nasira', 'R. Gul', 'S. Shaukat', 'Sudhir', 'Talish']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1215032,Clerk,1960,PK,,nm1167122,\N,"['Khalil Qaiser', 'Musarrat Nazir', 'Ratan Kumar', 'Safdar Hussain', 'Syed Wazir Ali']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1215047,Dosheeza,1962,PK,ur,nm1167122,\N,"['Aslam Pervaiz', 'Deeba Begum', 'Ejaz Durrani', 'Inayat Hussain', 'Khalil Qaiser', 'Lehri', 'Neelo']","['actor', 'actress', 'composer', 'director']"
tt1215047,Dosheeza,1962,PK,,nm1167122,\N,"['Aslam Pervaiz', 'Deeba Begum', 'Ejaz Durrani', 'Inayat Hussain', 'Khalil Qaiser', 'Lehri', 'Neelo']","['actor', 'actress', 'composer', 'director']"
tt1215055,Farangi,1964,PK,,nm1167122,nm0787549,"['Abdul Karim Baloch', 'Allauddin', 'Bahar Begum', 'Khalil Qaiser', 'Mazhar Shah', 'Rashid Attre', 'Riaz Shahid', 'Shamim Ara', 'Sudhir', 'Talish']","['actor', 'actress', 'composer', 'director', 'producer', 'writer']"
tt1215096,Lori,1966,PK,,nm2974075,nm3789659,"['Ahmad Nadeem Qasmi', 'Himayat Ali Shair', 'Khalil Ahmad', 'Master Roofi', 'Mohammad Ali', 'Saloni', 'Santosh Kumar', 'Talat Siddiqui', 'Zeba']","['actor', 'actress', 'composer', 'director', 'producer', 'writer']"
tt1215097,Maa Baap,1967,PK,,nm1167122,nm0787549,"['Allauddin', 'Ataullah Hashmi', 'Khalil Qaiser', 'Rangeela', 'Rekha', 'Riaz Shahid', 'Seema Begum', 'Sheikh Iqbal', 'Talat Siddiqui', 'Tassaduq Hussain', 'Waheed Murad', 'Yousaf Khan', 'Zamurd', 'Zeba']","['actor', 'actress', 'composer', 'director', 'producer', 'writer']"
tt12196612,The Lockdown Stories,\N,BD,,nm6959128,nm6959128,"['Ashraf Shishir', 'Rafayet Newaz', 'Samar Dhali', 'Shabbir Mahmood']","['cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt1219746,Anhoni,1973,PK,,nm2983668,\N,"['Aaliya', 'Iqbal Akhter', 'Lal Mohammad Iqbal', 'Lehri', 'Qadeer Khan', 'Sajan', 'Seema Begum', 'Waheed Murad']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1219765,Kale Log,1965,PK,,nm2964034,\N,"['Amy Kafira', 'Anwar', 'Bahar Begum', 'Habibur Rehman', 'Muzaffer Tahir', 'Sultan Rahi']","['actor', 'actress', 'director']"
tt1219768,Maa Te Maa,1970,PK,,nm2983668,\N,"['Agha Sajjad', 'Iqbal Akhter', 'Lal Mohammad Iqbal', 'Qadeer Khan', 'Shaista Qaiser', 'Sofia Bano']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1219788,Tauheed,1958,PK,ur,nm0080373,\N,"['Agha Salim Raza', 'Ashiq Bhatti', 'Khurshid Qais', 'Laila', 'Nayyar Sultana', 'T.H. Riaz', 'Talish']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1219788,Tauheed,1958,PK,,nm0080373,\N,"['Agha Salim Raza', 'Ashiq Bhatti', 'Khurshid Qais', 'Laila', 'Nayyar Sultana', 'T.H. Riaz', 'Talish']","['actor', 'actress', 'composer', 'director', 'producer']"
tt12197972,Discount Workers,2020,PK,,"nm4989488,nm4889595",nm4889595,"['Ammar Aziz', 'Christopher Patz', 'Seemab Gul', 'Veronika Janatková']","['cinematographer', 'director', 'producer', 'writer']"
tt1219802,Zameer,1980,PK,,nm2983668,"nm0161032,nm8169368","['Afshan Qureshi', 'Deeba Begum', 'Ghazal', 'Iqbal Akhter', 'Ismat Chughtai', 'Lehri', 'Mohammad Ali', 'Naashad', 'Roohi Bano', 'Saba Fazli', 'Tamanna Begum', 'Waheed Murad']","['actor', 'actress', 'composer', 'director', 'writer']"
tt12204758,There Was a Boy,\N,PK,,nm6567539,\N,"['Fizza Ali Meerza', 'Nabeel Qureshi']","['director', 'producer']"
tt12205420,Kahay Dil Jidhar,2020,PK,,nm12149086,"nm3239671,nm4586170","['Adeel Pk', 'Atiqa Odho', 'Dino Ali', 'Jalal', 'Junaid Khan', 'Kamran Bari', 'Mansha Pasha', 'Roma Michael', 'Sajid Hasan', 'Syed Falak']","['actor', 'actress', 'director', 'editor', 'producer', 'writer']"
tt1223248,Changa Khoon,1972,PK,pa,nm0539561,\N,"['Amin Malik', 'Firdous', 'Iqbal Hassan', 'Nazir Ali', 'Salim Malik', 'Sultan Rahi', 'Zamurrud', 'Zeenat Begum']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1223250,Chooriyan,1963,PK,pa,nm0539561,\N,"['Abdul Karim Baloch', 'Ajmal', 'Akmal', 'Amin Malik', 'Asif Jah', 'Fazal Haq', 'Gulrez', 'Laila', 'M. Nasim', 'Mehboob Kashmiri', 'Nasira', 'Tufail Farooqi', 'Zarrin Panna']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1223272,Dushman,1967,PK,,nm0539561,\N,"['Akmal', 'Amin Malik', 'Firdous', 'Nasira', 'Nazir Ali', 'Rangeela', 'Salim Malik']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1223297,Himmat,1959,PK,,nm0539561,\N,"['Amin Malik', 'Aslam Pervaiz', 'Bahar Begum', 'Mohammad Hanif Azad', 'Nazar', 'Salim Iqbal', 'Shah Nawaz', 'Sultan Rahi']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1223303,Ik Si Chor,1965,PK,ur,nm0539561,\N,"['Ajmal', 'Allauddin', 'Amin Malik', 'Master Abdullah', 'Salim Malik', 'Shirin', 'Yusuf Khan']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1223303,Ik Si Chor,1965,PK,,nm0539561,\N,"['Ajmal', 'Allauddin', 'Amin Malik', 'Master Abdullah', 'Salim Malik', 'Shirin', 'Yusuf Khan']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1223339,Nayi Larki,1958,PK,ur,nm0539561,\N,"['Amin Malik', 'Anjum', 'Aslam Khan', 'Aslam Pervaiz', 'Ghulam Mohammed', 'Neelo', 'Shah Nawaz']","['actor', 'actress', 'director', 'producer']"
tt1223347,Paidageer,1966,PK,pa,nm0539561,\N,"['Abdul Karim Baloch', 'Akmal', 'Amin Malik', 'Firdous', 'Nazir Ali', 'Salim Malik', 'Yusuf Khan']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1223410,Zamindar,1966,PK,,nm0539561,\N,"['Akmal', 'Amin Malik', 'Firdous', 'Ghulam Ahmad Chishti', 'Gul Rukh', 'Ilyas Kashmiri', 'Khalifa Nazir', 'Munawar Zarif', 'Salim Malik']","['actor', 'actress', 'composer', 'director', 'producer']"
tt12259888,Tich Button,2022,PK,,nm11551388,nm3857753,"['Faiza Iftikhar', 'Farhan Saeed', 'Feroze Khan', 'Iman Ali', 'Marhoom Ahmad Bilal', 'Mohammad Jerjees Seja', 'Qasim Ali Mureed', 'Rizwan A.Q.', 'Salman Iqbal', 'Samiya Mumtaz', 'Sohail Ahmed', 'Sonya Hussyn', 'Suleman Razzaq', 'Urwa Hocane', 'Yalçin Avci', 'Zohaib Latif']","['actor', 'actress', 'cinematographer', 'director', 'editor', 'producer', 'writer']"
tt1229341,Andhi Mohabbat,1964,PK,ur,nm0539561,\N,"['Akmal', 'Amin Malik', 'Laila', 'M. Nasim', 'Manzoor Ashraf', 'Meena Shorey', 'Nusrat', 'Syed Kamal', 'Talish']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1229341,Andhi Mohabbat,1964,PK,,nm0539561,\N,"['Akmal', 'Amin Malik', 'Laila', 'M. Nasim', 'Manzoor Ashraf', 'Meena Shorey', 'Nusrat', 'Syed Kamal', 'Talish']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1229349,Dildaar,1969,PK,,nm0539561,\N,"['Amin Malik', 'Ejaz Durrani', 'Fayyaz Gul', 'Firdous', 'Manzoor Ashraf', 'Yusuf Khan', 'Zamurrud']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1229372,Mama Jee,1964,PK,,nm0539561,\N,"['Amin Malik', 'Ghulam Ahmad Chishti', 'Habibur Rehman', 'Laila', 'M. Nasim', 'Sudhir', 'Talish']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1229382,Palkaan,1957,PK,,nm0539561,\N,"['Akmal', 'Allauddin', 'Amin Malik', 'Ch. Sanaullah', 'Ghulam Ahmad Chishti', 'Ilyas Kashmiri', 'Musarrat Nazir', 'Sultan Rahi', 'Zarif']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1229387,Sangsar,1982,PK,,nm3002796,\N,"['Aisha Hyder', 'Bahar Begum', 'Haider Chaudhry', 'Ilyas Kashmiri', 'Iqbal Hassan', 'Mumtaz', 'Mustafa Qureshi', 'Najma', 'Wajahat Attre']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1229392,Sunehre Sapne,1961,PK,ur,nm0539561,\N,"['Amin Malik', 'Aslam Pervaiz', 'Hasan Latif', 'Musarrat Nazir', 'Talish']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1229392,Sunehre Sapne,1961,PK,,nm0539561,\N,"['Amin Malik', 'Aslam Pervaiz', 'Hasan Latif', 'Musarrat Nazir', 'Talish']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1229393,Tahadi Izzat Da Sawal,1969,PK,,nm0539561,\N,"['Amin Malik', 'Asad Bukhari', 'Firdous', 'Nazir Ali', 'Salim Malik', 'Sudhir', 'Zamurrud']","['actor', 'actress', 'composer', 'director', 'producer']"
tt12297718,Abhi Tou Main Jawan Houn,2013,PK,en,nm7397878,nm3221574,"['Atiqa Odho', 'Ayesha Khan', 'Bushra Ansari', 'Mikaal', 'Nadeem Baig', 'Saba Hameed', 'Vasay Chaudhry']","['actor', 'actress', 'director', 'writer']"
tt12297718,Abhi Tou Main Jawan Houn,2013,PK,,nm7397878,nm3221574,"['Atiqa Odho', 'Ayesha Khan', 'Bushra Ansari', 'Mikaal', 'Nadeem Baig', 'Saba Hameed', 'Vasay Chaudhry']","['actor', 'actress', 'director', 'writer']"
tt1234605,Accident,1978,PK,,nm3002796,\N,"['Ghulam Mohiuddin', 'Haider Chaudhry', 'Kamal Ahmad', 'Musarrat Shaheen', 'Mustafa Qureshi', 'Najma', 'Yusuf Khan']","['actor', 'actress', 'composer', 'director']"
tt1234607,Akbar Amar Anthony,1978,PK,,nm3002796,\N,"['Asif Khan', 'Haider Chaudhry', 'Iqbal Hassan', 'Ishrat Choudhry', 'Mustafa Qureshi', 'Najma', 'Saima Hyder', 'Wajahat Attre']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1234609,Ann Parh,1966,PK,,nm3002796,\N,"['Allauddin', 'Ghulam Ahmad Chishti', 'Haider Chaudhry', 'Neelo', 'Niazi Malik', 'Yusuf Khan']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1234612,Bala Gujjar,1973,PK,,nm3002796,\N,"['Habibur Rehman', 'Haider Chaudhry', 'Munawar Zarif', 'Naghma', 'Sultan Rahi', 'Wajahat Attre']","['actor', 'actress', 'composer', 'director']"
tt1234638,Doli,1965,PK,,nm3002796,\N,"['Akmal', 'Haider Chaudhry', 'Manzoor Ashraf', 'Naghma', 'Sawan', 'Siddique Chaudhry', 'Talish']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1234640,Dubai Chalo,1979,PK,,nm3002796,nm3017035,"['Ali Ejaz', 'Allauddin', 'Aneeta', 'Asim Bukhari', 'Changezi', 'Haider Chaudhry', 'Hairatangez', 'Iqbal Hassan', 'Malik Anokha', 'Nasrullah Butt', 'Riaz Batalvi', 'Tafoo', 'Taya Barkat']","['actor', 'actress', 'composer', 'director', 'writer']"
tt1234651,Giraftar,1979,PK,,nm3002796,\N,"['Afzaal', 'Akram Jalaldin', 'Haider Chaudhry', 'Ishrat Choudhry', 'Mustafa Qureshi', 'Muzaffar Adeeb', 'Najma', 'Wajahat Attre']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1234653,Goonga,1966,PK,,nm3002796,\N,"['Akmal', 'Haider Chaudhry', 'Ilyas Kashmiri', 'Manzoor Ashraf', 'Rani', 'Sawan', 'Shirin']","['actor', 'actress', 'composer', 'director']"
tt1234655,Gunahgar,1975,PK,,nm3002796,\N,"['Aasia', 'Afzaal', 'Afzal Khan', 'Agha Dilraj', 'Bahar Begum', 'Haider Chaudhry', 'Manzoor Ashraf', 'Nazli', 'Rangeela', 'Saiqa', 'Yusuf Khan']","['actor', 'actress', 'composer', 'director']"
tt1234657,Hashar Nashar,1976,PK,,nm3002796,\N,"['Aasia', 'Afzaal', 'Haider Chaudhry', 'Mustafa Qureshi', 'Najma', 'Wajahat Attre', 'Yusuf Khan']","['actor', 'actress', 'composer', 'director']"
tt1234677,Khuda Te Maa,1973,PK,pa,nm3002796,\N,"['Aasia', 'Asad Bukhari', 'Chohan', 'Darpan', 'Gotam', 'Habibur Rehman', 'Haider Chaudhry', 'Jaggi Malik', 'Khayyam', 'Najma Mehboob', 'Naseeruddin', 'Nasira', 'Shahid Mehmood', 'Shehzad Mehmood', 'Wajahat Attre']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'producer']"
tt1234677,Khuda Te Maa,1973,PK,,nm3002796,\N,"['Aasia', 'Asad Bukhari', 'Chohan', 'Darpan', 'Gotam', 'Habibur Rehman', 'Haider Chaudhry', 'Jaggi Malik', 'Khayyam', 'Najma Mehboob', 'Naseeruddin', 'Nasira', 'Shahid Mehmood', 'Shehzad Mehmood', 'Wajahat Attre']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'producer']"
tt1234680,Koonj Wichhar Geyi,1969,PK,,nm3002796,\N,"['Ejaz Durrani', 'Ghulam Ahmad Chishti', 'Habibur Rehman', 'Haider Chaudhry', 'Naghma', 'Sultan Rahi', 'Zamurrud']","['actor', 'actress', 'composer', 'director']"
tt1234714,Raju Rocket,1978,PK,,\N,\N,"['Amir Malik', 'Bahar Begum', 'Chakori', 'Inayat Hussain Bhatti', 'Kifayat Hussain Bhatti', 'Muzaffar Adeeb', 'Nanha', 'Saiqa', 'Tafoo']","['actor', 'actress', 'composer', 'producer']"
tt1234730,Shoukan Mele Di,1975,PK,,nm3002796,\N,"['Aasia', 'Haider Chaudhry', 'Iqbal Hassan', 'Kamal Ahmad', 'Mumtaz', 'Munawar Zarif', 'Shahnawaz Junior', 'Tingo']","['actor', 'actress', 'composer', 'director']"
tt1234746,Warrant,1976,PK,,nm3002796,\N,"['Aasia', 'Afzaal', 'Afzaal Ahmad', 'Ali Ejaz', 'Bahar Begum', 'Habibur Rehman', 'Haider Chaudhry', 'Ishrat Choudhry', 'Kamal Ahmad', 'Mustafa Qureshi', 'Najma', 'Saima Haidar', 'Yusuf Khan']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1237879,Ghundi Run,2007,PK,,nm0709364,\N,"['Achhi Khan', 'Chaudhry Muhammad Ilyas', 'Naghma', 'Nargis', 'Parvez Rana', 'Shaan Shahid']","['actor', 'actress', 'director', 'producer']"
tt1237893,Ishq Na Puchhe Zaat,1969,PK,pa,nm3002796,\N,"['Agha G. Mohammad', 'Asad Bukhari', 'Ejaz Durrani', 'Firdous', 'Haider Chaudhry', 'Ilyas Kashmiri', 'Munawar Zarif', 'Nabila', 'Sawan', 'Seema Begum', 'Sultan Rahi', 'Wajahat Attre']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1237893,Ishq Na Puchhe Zaat,1969,PK,,nm3002796,\N,"['Agha G. Mohammad', 'Asad Bukhari', 'Ejaz Durrani', 'Firdous', 'Haider Chaudhry', 'Ilyas Kashmiri', 'Munawar Zarif', 'Nabila', 'Sawan', 'Seema Begum', 'Sultan Rahi', 'Wajahat Attre']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1237894,Jhoomar,2007,PK,,nm0634779,"nm0634776,nm0634779","['Aleena', 'Ali Jan', 'Durdana Rehman', 'Imran Khan', 'Irfan Khoosat', 'Mateen Qadoos', 'Moammar Rana', 'Nijat Ali', 'Rukhsana Noor', 'Saima Noor', 'Shafqat Cheema', 'Shahid Khan', 'Shehnaz Begum', 'Syed Noor']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt1237899,Lachhi,1969,PK,pa,nm3002796,\N,"['Asad Bukhari', 'Ejaz Durrani', 'Firdous', 'Haider Chaudhry', 'Ilyas Kashmiri', 'Manzoor Ashraf', 'Munawar Zarif', 'Nabila', 'Rangeela', 'Rukhsana', 'Salma Mumtaz', 'Shaukat Raza']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1237899,Lachhi,1969,PK,,nm3002796,\N,"['Asad Bukhari', 'Ejaz Durrani', 'Firdous', 'Haider Chaudhry', 'Ilyas Kashmiri', 'Manzoor Ashraf', 'Munawar Zarif', 'Nabila', 'Rangeela', 'Rukhsana', 'Salma Mumtaz', 'Shaukat Raza']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1237909,Pani,1989,PK,pa,nm3002796,\N,"['Ghulam Mohiuddin', 'Haider Chaudhry', 'Humayun Qureshi', 'Ismail Shah', 'Jawed Sheikh', 'Kaveeta', 'Samina Mir', 'Zulfiqar Ali']","['actor', 'actress', 'composer', 'director']"
tt12386566,Harijan,2014,BD,,nm11608715,nm11608715,"['Abdur Rahman Kina', 'Alauddin Saju', 'Jayanto Chattopadhyay', 'Jhankar', 'Jhankar Khandaker', 'Mahmud Sajjad', 'Mamunur Rashid', 'Mirza Afrida', 'Mirza Afrin', 'Mirza Sakhawat Hossain', 'Mostofa Kamal', 'Muna Akhter', 'Rokeya Prachy', 'Sheikh Milon', 'Shihab Mahmud', 'Zamilur Rahman Shakha']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt12395204,Khaali Haath (Empty Hands),2007,PK,,nm11611690,nm11611690,"['Amina Khan', 'Mariam Khan', 'Rudaba Zehra Nasir']","['actress', 'director', 'producer', 'writer']"
tt1240412,Billi,2000,PK,,nm0634779,\N,"['Arbaaz Khan', 'Deeba Begum', 'Meera', 'Nadeem Baig', 'Noor', 'Saima Noor', 'Saud', 'Syed Noor']","['actor', 'actress', 'director']"
tt12404976,Take care,2020,BD,,nm11616814,nm11616815,"['Adhyan Dhara', 'Biswajit Dutta', 'Dwip Narayan Chakraborty', 'Mezbah Uddin Sumon', 'Raisul Islam Anik', 'Rubel Hasan', 'Safa Kabir', 'Ziaul Faruq Apurba']","['actor', 'actress', 'casting_director', 'cinematographer', 'composer', 'director', 'editor', 'writer']"
tt1240521,Umar Mukhtar,1997,PK,,nm0368256,\N,"['Arbaaz Khan', 'Ghulam Mohiuddin', 'Hasnain', 'Malik Yousuf', 'Nadeem Baig', 'Reema', 'Saima Noor', 'Shafqat Cheema', 'Yusuf Khan', 'Zulfiqar Ali']","['actor', 'actress', 'composer', 'director', 'producer']"
tt12425714,Dujon Dujonar,1999,BD,en,nm5275542,"nm5275542,nm4683293","['Abdullah Zahir Babu', 'Abu Sayeed Khan', 'Ahmed Sharif', 'Amzad Hossain', 'Anis', 'Khaleda Aktar Kolpona', 'Mehedi', 'Miju Ahmed', 'Mosharaf Hossain Tula', 'Moyuri', 'Rajib', 'Sadika Parvin Popy', 'Shakib Khan', 'Shawkat Ali Emon', 'Twinkle']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt12425714,Dujon Dujonar,1999,BD,,nm5275542,"nm5275542,nm4683293","['Abdullah Zahir Babu', 'Abu Sayeed Khan', 'Ahmed Sharif', 'Amzad Hossain', 'Anis', 'Khaleda Aktar Kolpona', 'Mehedi', 'Miju Ahmed', 'Mosharaf Hossain Tula', 'Moyuri', 'Rajib', 'Sadika Parvin Popy', 'Shakib Khan', 'Shawkat Ali Emon', 'Twinkle']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt12428812,Borsha Badol,2001,BD,,nm7298637,nm7298637,"['Abul Hayat', 'Afzal Sharif', 'Ali Akram Shuvo', 'Chotku Ahmed', 'Dolly Johur', 'Fakrul Hasan Boiragi', 'Maya Ghosh', 'Misha Sawdagor', 'Munir Hossain Abul', 'Sadika Parvin Popy', 'Shakil Khan']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'writer']"
tt1243984,Abirbhab,1968,BD,,nm2929456,"nm10286066,nm10286065,nm2675166,nm2929456","['Abdus Samad', 'Abul Hossain', 'Anwar Hossain', 'Arun Kumar', 'Azim', 'Farid Ahmed', 'Kabori Sarwar', 'Kalyan Mitra', 'Narayan Chakraborty', 'Nurunnabi', 'P.K. Das', 'Prashanta Niyogi', 'Razzak', 'Satya Saha', 'Sharmili Ahmed', 'Subhash Dutta', 'Zahirul Haque']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt1243986,Adam Surat,1991,BD,,nm1181881,\N,"['Sheikh Mohammed Sultan', 'Tareque Masud']","['director', 'self']"
tt1243992,Bahana,1965,BD,,nm2513556,\N,"['Afzal Chowdhury', 'Anwar Hossain', 'Fatty Mohsin', 'Garj Babu', 'Kabori Sarwar', 'Khan Ataur Rahman', 'Rahman', 'Rebecca', 'Zahir Raihan']","['actor', 'actress', 'cinematographer', 'composer', 'director']"
tt1243993,Be Qusoor,1970,PK,ur,nm3002796,\N,"['Allauddin', 'Deeba Begum', 'Haider Chaudhry', 'Manzoor Ashraf', 'Masood Akhtar', 'Mohammad Ali', 'Zeenat Begum']","['actor', 'actress', 'composer', 'director']"
tt1243993,Be Qusoor,1970,PK,,nm3002796,\N,"['Allauddin', 'Deeba Begum', 'Haider Chaudhry', 'Manzoor Ashraf', 'Masood Akhtar', 'Mohammad Ali', 'Zeenat Begum']","['actor', 'actress', 'composer', 'director']"
tt1244057,Jowar Elo,1962,BD,,nm1952690,nm1952690,"['Abdul Jabbar Khan', 'Aminul Haque', 'Anwar Hossain', 'Dhir Ali Mansur', 'Enamul Haq', 'Fazlul Karim', 'Habib Mehedi', 'Inam Ahmed', 'Kazi Mehfuzul Haque', 'Kazi Mesbahuzzaman', 'Nazmul Huda Bachchu', 'Saifuddin', 'Sona Mia', 'Sultana Zaman']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt1244083,Meri Ghairat Teri Izzat,1972,PK,pa,nm3002796,\N,"['Habibur Rehman', 'Haider Chaudhry', 'Iqbal Hassan', 'Naghma', 'Rani', 'Sawan', 'Wajahat Attre']","['actor', 'actress', 'composer', 'director']"
tt1244083,Meri Ghairat Teri Izzat,1972,PK,,nm3002796,\N,"['Habibur Rehman', 'Haider Chaudhry', 'Iqbal Hassan', 'Naghma', 'Rani', 'Sawan', 'Wajahat Attre']","['actor', 'actress', 'composer', 'director']"
tt1244090,Muktir Kotha,1999,BD,,"nm1181880,nm1181881",\N,"['Catherine Masud', 'Mishuk Muneer', 'Tareque Masud']","['cinematographer', 'director', 'editor']"
tt1244097,Naukar Wohti Da,1974,PK,pa,nm3002796,\N,"['Aasia', 'Abdul Karim Baloch', 'Afzaal', 'Aslam Chaudhry', 'Habibur Rehman', 'Haider Chaudhry', 'Meena Daud', 'Mumtaz', 'Najma Mehboob', 'Nasira', 'Shahid Hameed', 'Talish', 'Wajahat Attre']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1244097,Naukar Wohti Da,1974,PK,,nm3002796,\N,"['Aasia', 'Abdul Karim Baloch', 'Afzaal', 'Aslam Chaudhry', 'Habibur Rehman', 'Haider Chaudhry', 'Meena Daud', 'Mumtaz', 'Najma Mehboob', 'Nasira', 'Shahid Hameed', 'Talish', 'Wajahat Attre']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1244122,Reshma Te Shera,1976,PK,,nm3002796,\N,"['Aasia', 'Afzaal', 'Haider Chaudhry', 'Mumtaz', 'Munawar Zarif', 'Sultan Rahi', 'Wajahat Attre', 'Yusuf Khan']","['actor', 'actress', 'composer', 'director']"
tt1244177,Zabardast,1989,PK,,nm3002796,\N,"['Anjuman', 'Ghulam Mohiuddin', 'Haider Chaudhry', 'Humayun Qureshi', 'Manzoor Ashraf', 'Nadira', 'Shan Mustafa', 'Sultan Rahi', 'Talish']","['actor', 'actress', 'composer', 'director', 'producer']"
tt1247165,Bud Tameez,1976,PK,,nm3002796,\N,"['Aasia', 'Aslam Pervaiz', 'Haider Chaudhry', 'Munawar Zarif', 'Nayyar Sultana', 'Nazir Ali', 'Nazli', 'Nisho', 'Qavi Khan', 'S. Nawaz']","['actor', 'actress', 'composer', 'director']"
